validator_moniker,block_date,num_blocks_proposed,empty_block_pct,rolling_7day_avg_empty_block_pct
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-09,399,0.010025062656641603,0.16210694933041345
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-10,399,0.027568922305764409,0.098305594837541421
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-11,399,0.080200501253132828,0.054355599689457593
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-12,427,0.0936768149882904,0.034469900069389492
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-13,443,0.1489841986455982,0.054752021905276012
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-14,444,0.22072072072072071,0.085263145273542243
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-15,457,0.21006564551422319,0.11303455229776734
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-16,454,0.29515418502202645,0.15376728406425089
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-17,448,0.28794642857142855,0.19096407067363147
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-18,421,0.2161520190023753,0.2103857160663804
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-19,377,0.21220159151193635,0.22731782699832981
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-20,372,0.16935483870967741,0.23022791843605542
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-21,347,0.11815561959654179,0.2155757611326013
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-22,343,0.11078717201166181,0.20139312206080681
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-23,349,0.10315186246418338,0.1739642188382578
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-24,351,0.13390313390313391,0.15195803388564427
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-25,354,0.11581920903954802,0.1376247753195261
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-26,265,0.19245283018867926,0.13480352370191795
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-27,90,0.17777777777777778,0.13600680071164656
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-28,57,0.2807017543859649,0.15922767711013558
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-11-30,1,1.0,0.28625808110846962
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-01,3,0.33333333333333331,0.319141148375491
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-04,10,0.0,0.30001212924647191
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-05,16,0.0625,0.2923950993836793
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-06,17,0.058823529411764705,0.27330519927269153
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-07,15,0.33333333333333331,0.29552742149491373
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-08,17,0.23529411764705882,0.28904061624649857
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-09,18,0.22222222222222221,0.17792950513538749
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-10,17,0.17647058823529413,0.15552054154995332
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-11,17,0.17647058823529413,0.18073062558356676
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-12,16,0.1875,0.19858776844070961
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-13,13,0.46153846153846156,0.25611847303023771
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-14,15,0.4,0.26564228255404726
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-15,14,0.5,0.30345740860446746
1AC1404EB3E8BFDDD53209715F4478C936CA3903,2024-12-16,5,0.6,0.3574256625727214
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-01,808,0.50247524752475248,0.50247524752475248
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-02,793,0.40100882723833542,0.45174203738154395
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-03,761,0.13666228646517739,0.34671545374275509
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-04,824,0.0012135922330097086,0.26033998836531874
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-05,812,0.0,0.208271990692255
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-06,788,0.10152284263959391,0.19048046601681148
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-07,697,0.27546628407460544,0.2026212971679249
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-08,699,0.16595135908440631,0.15454645596216116
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-09,718,0.0069637883008356544,0.098254307542518349
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-10,698,0.015759312320916905,0.080982454093338277
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-11,665,0.15939849624060151,0.10358029752299425
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-12,663,0.10558069381598793,0.1186632537824211
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-13,649,0.018489984591679508,0.10680141691843333
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-14,639,0.15336463223787167,0.089358323798899922
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-15,675,0.47851851851851851,0.13401077514663023
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-16,680,0.50441176470588234,0.20507477177592262
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-17,651,0.22580645161290322,0.2350815059604921
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-18,646,0.037151702786377708,0.21761767832417442
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-19,666,0.03003003003003003,0.20682472635475185
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-20,648,0.026234567901234566,0.207931095398974
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-21,665,0.036090225563909777,0.19117760873126516
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-22,746,0.042895442359249331,0.12894574070851242
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-23,771,0.39169909208819714,0.11284393033455739
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-24,738,0.06097560975609756,0.0892966672121566
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-25,757,0.15059445178335534,0.10550277421172483
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-26,783,0.035759897828863345,0.1063213267544153
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-27,797,0.099121706398996243,0.11673377511123839
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-28,785,0.28025477707006369,0.15161442532640323
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-29,807,0.51053283767038415,0.2184197675137082
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-06-30,803,0.36986301369863012,0.21530032774377006
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-01,791,0.2857142857142857,0.24740585288065409
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-02,791,0.34260429835651074,0.27483583096253345
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-03,784,0.24107142857142858,0.30416604964004273
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-04,803,0.19427148194271482,0.31775887471771685
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-05,791,0.0922882427307206,0.29090651266923923
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-06,874,0.29176201372997712,0.25965353782060968
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-07,833,0.24489795918367346,0.24180138717561586
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-08,779,0.13093709884467267,0.21969036047995685
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-09,799,0.23654568210262827,0.20453912958654508
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-10,789,0.25982256020278832,0.20721786267673933
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-11,791,0.22882427307206069,0.2121539756952173
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-12,783,0.25925925925925924,0.23600697805643711
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-13,792,0.4255050505050505,0.25511312616716186
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-14,786,0.37786259541984735,0.274108074200901
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-15,763,0.19397116644823068,0.28311294100140927
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-16,741,0.11740890688259109,0.2660934016842611
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-17,744,0.15725806451612903,0.25144133087188125
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-18,773,0.21216041397153945,0.24906077957180675
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-19,771,0.23086900129701687,0.24500502843434357
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-20,813,0.36408364083640837,0.23623054133882326
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-21,804,0.30348258706467662,0.22560482585951316
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-22,803,0.24283935242839352,0.2325859952852507
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-23,871,0.19977037887485649,0.24435191985557433
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-24,861,0.23809523809523808,0.25590008750973275
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-25,871,0.21125143513203215,0.25577023338980315
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-26,871,0.27439724454649828,0.26198855385401482
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-27,927,0.32038834951456313,0.25574636937946549
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-28,943,0.48038176033934255,0.28101767984727488
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-29,917,0.26935659760087238,0.28480585772905759
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-30,924,0.30627705627705626,0.30002109735794324
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-07-31,908,0.29074889867841408,0.30754304886982553
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-01,904,0.15376106194690264,0.29933013841480705
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-02,924,0.16233766233766234,0.28332162667068761
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-03,943,0.18769883351007424,0.26436598152718921
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-04,940,0.23829787234042554,0.22978256895591537
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-05,905,0.023204419889502764,0.1946179721400054
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-06,929,0.064585575888051666,0.16009061779871903
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-07,924,0.11363636363636363,0.13478882707842613
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-08,935,0.12513368983957218,0.13069920249166461
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-09,942,0.17091295116772823,0.1319242437531026
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-10,976,0.382172131147541,0.15970614341559786
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-11,961,0.27367325702393341,0.16475976979895612
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-12,932,0.157725321888412,0.18397704151308603
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-13,920,0.2565217391304348,0.21139649340485503
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-14,899,0.28253615127919912,0.23552503449668868
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-15,866,0.24133949191685913,0.25212586336487253
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-16,873,0.30584192439862545,0.27140143096928643
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-17,902,0.5254988913525499,0.29187668242714482
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-18,890,0.47865168539325842,0.3211593150513341
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-19,885,0.35932203389830508,0.34995884533846172
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-20,894,0.21476510067114093,0.34399361127284828
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-21,918,0.33877995642701525,0.35202844057967919
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-22,915,0.366120218579235,0.36985425867430427
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-23,883,0.25368063420158549,0.36240264578901288
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-24,900,0.34444444444444444,0.33653772480214067
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-25,903,0.37763012181616834,0.32210607286255638
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-26,916,0.30458515283842796,0.31428651842543104
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-27,919,0.36126224156692055,0.33521468141054245
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-28,927,0.4261057173678533,0.34768979011637646
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-29,954,0.559748427672956,0.37535096284405084
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-30,936,0.50427350427350426,0.41114994428289642
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-08-31,985,0.70558375634517767,0.4627412745544297
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-01,973,0.59815005138746147,0.49424412163604303
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-02,964,0.40767634854771784,0.50897143530879874
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-03,952,0.52731092436974791,0.53269267570920265
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-04,918,0.47167755991285404,0.539202938929917
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-05,906,0.47461368653421632,0.52704083305295424
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-06,900,0.37111111111111111,0.50801763402975519
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-07,940,0.55319148936170215,0.48624731017497297
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-08,965,0.37616580310880832,0.45453527470659394
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-09,948,0.0063291139240506328,0.39719995547464149
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-10,961,0.078043704474505718,0.33301892406103545
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-11,961,0.47658688865764826,0.33372025673886324
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-12,948,0.50316455696202533,0.33779895251426451
1BDBD17A3E0612F2FCAEB2A45B4C786D8BD271E6,2024-09-13,948,0.54957805907173,0.36329423079435291
